32	67.89994645118713
32	1.518596887588501
32	1.612917423248291
32	14.64894962310791
32	28.383150339126587
32	27.679317712783813
32	22.175935983657837
32	15.374887466430664
32	62.29697847366333
8	0.2677896022796631
8	0.2754859924316406
8	0.34888148307800293
8	0.49732208251953125
8	0.43861937522888184
8	304.1749384403229
8	336.28356885910034
8	334.0147922039032
8	0.3249204158782959
8	0.4252660274505615
8	0.34247803688049316
8	319.35181427001953
32	15.984775066375732
8	316.69232845306396
8	336.0154812335968
32	16.94317603111267
32	16.151714086532593
32	16.434450387954712
32	19.238205432891846
32	20.281320810317993
32	20.41602921485901
32	18.246013641357422
32	18.412129163742065
32	13.988794803619385
32	15.633363962173462
32	15.931828498840332
32	4.216701507568359
32	2.9750378131866455
32	3.2692363262176514
32	3.4670557975769043
32	3.618710994720459
32	3.7645342350006104
32	4.592384576797485
32	3.658607244491577
32	3.246370315551758
32	3.290865182876587
32	3.87783145904541
32	4.77092719078064
32	3.2433063983917236
32	3.565195083618164
32	3.420304536819458
32	3.4614763259887695
32	3.66463303565979
32	3.3106002807617188
32	3.6601369380950928
32	2.8184986114501953
32	29.405423641204834
32	43.688180446624756
32	3.250458002090454
32	3.379608154296875
32	3.622415781021118
32	3.880502462387085
8	0.1894841194152832
8	0.1895301342010498
8	0.15978670120239258
552	129.92507195472717
552	126.23227071762085
552	128.66321110725403
552	121.02867841720581
552	669.6343410015106
552	692.5954859256744
552	704.5772924423218
552	1542.025161266327
552	0.405841588973999
552	3489.8981578350067
8	0.07266879081726074
8	0.07898139953613281
8	0.07117700576782227
8	0.0679163932800293
8	0.09634804725646973
32	6.2609193325042725
552	659.1628956794739
552	857.7125198841095
552	1548.9730050563812
552	591.179203748703
280	29.967272520065308
280	85.71869826316833
280	85.2439513206482
280	90.80882620811462
280	57.6499605178833
280	57.77200651168823
280	56.005115270614624
280	66.71023082733154
280	56.80530023574829
280	56.132691383361816
280	55.73774313926697
8	0.0516362190246582
8	0.05353713035583496
8	0.051515817642211914
8	0.05296516418457031
8	0.050359487533569336
8	0.45767712593078613
8	0.23403477668762207
8	2.43520188331604
8	5.397985458374023
8	2.5277721881866455
32	52.443734645843506
32	54.4632523059845
8	11.639745950698853
8	0.6301805973052979
